Collision,5,0,0,443,"""55555555555555555555"""
Collision,0,0,0,462,"""00000000000000000000"""
Collision,1,0,0,562,"""11111111111111111111"""
Collision,4,0,0,561,"""44444444444444444444"""
Success,5,0,1,1163,"""55555555555555555555"""
Success,4,0,1,1541,"""44444444444444444444"""
Collision,0,0,1,1902,"""00000000000000000000"""
Collision,1,0,1,2003,"""11111111111111111111"""
Collision,0,0,2,2623,"""00000000000000000000"""
Collision,5,1,0,440,"""55555555555555555555"""
Collision,4,1,0,441,"""44444444444444444444"""
Collision,0,0,3,2983,"""00000000000000000000"""
Collision,5,1,1,1161,"""55555555555555555555"""
Collision,1,0,2,3344,"""11111111111111111111"""
Success,5,1,2,1521,"""55555555555555555555"""
Collision,0,0,4,4063,"""00000000000000000000"""
Collision,4,1,1,1521,"""44444444444444444444"""
Success,1,0,3,4789,"""11111111111111111111"""
Collision,0,0,5,5147,"""00000000000000000000"""
Collision,5,2,0,443,"""55555555555555555555"""
Success,4,1,2,3327,"""44444444444444444444"""
Collision,0,0,6,6228,"""00000000000000000000"""
Collision,5,2,1,1524,"""55555555555555555555"""
Collision,1,1,0,539,"""11111111111111111111"""
Collision,5,2,2,2246,"""55555555555555555555"""
Collision,0,0,7,6950,"""00000000000000000000"""
Success,4,2,0,444,"""44444444444444444444"""
Collision,5,2,3,2971,"""55555555555555555555"""
Collision,0,0,8,7675,"""00000000000000000000"""
Success,1,1,1,2245,"""11111111111111111111"""
Success,5,2,4,3692,"""55555555555555555555"""
Collision,0,0,9,8755,"""00000000000000000000"""
Collision,4,3,0,440,"""44444444444444444444"""
Collision,4,3,1,1161,"""44444444444444444444"""
Collision,1,2,0,441,"""11111111111111111111"""
Success,5,3,0,441,"""55555555555555555555"""
Collision,4,3,2,1883,"""44444444444444444444"""
Collision,0,0,10,10198,"""00000000000000000000"""
Collision,5,4,0,440,"""55555555555555555555"""
Collision,1,2,1,2244,"""11111111111111111111"""
Collision,4,3,3,3324,"""44444444444444444444"""
Collision,0,0,11,11639,"""00000000000000000000"""
Success,5,4,1,1161,"""55555555555555555555"""
Success,1,2,2,3686,"""11111111111111111111"""
Collision,0,0,12,13081,"""00000000000000000000"""
Collision,4,3,4,4766,"""44444444444444444444"""
Success,5,5,0,442,"""55555555555555555555"""
Collision,4,3,5,5489,"""44444444444444444444"""
Collision,0,0,13,13804,"""00000000000000000000"""
Collision,1,3,0,441,"""11111111111111111111"""
Collision,4,3,6,5848,"""44444444444444444444"""
Success,0,0,14,14524,"""00000000000000000000"""
Success,5,6,0,442,"""55555555555555555555"""
Success,1,3,1,1524,"""11111111111111111111"""
Success,4,3,7,7290,"""44444444444444444444"""
Success,0,1,0,442,"""00000000000000000000"""
Success,5,7,0,441,"""55555555555555555555"""
Success,1,4,0,441,"""11111111111111111111"""
Success,4,4,0,442,"""44444444444444444444"""
Success,0,2,0,440,"""00000000000000000000"""
Success,5,8,0,442,"""55555555555555555555"""
Success,1,5,0,441,"""11111111111111111111"""
Success,4,5,0,443,"""44444444444444444444"""
Success,0,3,0,442,"""00000000000000000000"""
Success,5,9,0,441,"""55555555555555555555"""
Success,1,6,0,440,"""11111111111111111111"""
Success,4,6,0,439,"""44444444444444444444"""
Success,0,4,0,441,"""00000000000000000000"""
Success,5,10,0,441,"""55555555555555555555"""
Success,1,7,0,442,"""11111111111111111111"""
Success,4,7,0,442,"""44444444444444444444"""
Success,0,5,0,442,"""00000000000000000000"""
Success,5,11,0,441,"""55555555555555555555"""
Success,1,8,0,440,"""11111111111111111111"""
Success,4,8,0,440,"""44444444444444444444"""
Success,0,6,0,440,"""00000000000000000000"""
Success,5,12,0,440,"""55555555555555555555"""
Success,1,9,0,440,"""11111111111111111111"""
Success,4,9,0,440,"""44444444444444444444"""
Success,0,7,0,441,"""00000000000000000000"""
Success,5,13,0,441,"""55555555555555555555"""
Success,1,10,0,441,"""11111111111111111111"""
Success,4,10,0,441,"""44444444444444444444"""
Success,0,8,0,440,"""00000000000000000000"""
Success,5,14,0,442,"""55555555555555555555"""
Success,1,11,0,440,"""11111111111111111111"""
Success,4,11,0,442,"""44444444444444444444"""
Success,0,9,0,441,"""00000000000000000000"""
Success,5,15,0,440,"""55555555555555555555"""
Success,1,12,0,441,"""11111111111111111111"""
Success,4,12,0,439,"""44444444444444444444"""
Success,0,10,0,441,"""00000000000000000000"""
Success,5,16,0,442,"""55555555555555555555"""
Success,1,13,0,441,"""11111111111111111111"""
